"Date" "Time" "Global_active_power" "Global_reactive_power" "Voltage" "Global_intensity" "Sub_metering_1" "Sub_metering_2" "Sub_metering_3"
"701" "1/2/2007" "11:40:00" 1.378 0.14 238.37 5.8 0 1 17
"702" "1/2/2007" "11:41:00" 1.352 0.104 238.42 5.6 0 1 18
"703" "1/2/2007" "11:42:00" 1.35 0.104 238.11 5.6 0 2 17
"704" "1/2/2007" "11:43:00" 1.348 0.096 238.53 5.6 0 1 18
"705" "1/2/2007" "11:44:00" 1.28 0 238.17 5.4 0 0 17
"706" "1/2/2007" "11:45:00" 1.276 0 238.43 5.2 0 0 17
"707" "1/2/2007" "11:46:00" 1.28 0 238.85 5.2 0 0 18
"708" "1/2/2007" "11:47:00" 1.29 0 239.86 5.4 0 0 18
"709" "1/2/2007" "11:48:00" 1.29 0 239.75 5.4 0 0 17
"710" "1/2/2007" "11:49:00" 1.292 0 239.88 5.4 0 0 18
"711" "1/2/2007" "11:50:00" 1.292 0 239.92 5.4 0 0 17
"712" "1/2/2007" "11:51:00" 1.302 0 240.82 5.4 0 0 18
"713" "1/2/2007" "11:52:00" 1.306 0 240.54 5.4 0 0 18
"714" "1/2/2007" "11:53:00" 1.292 0 239.26 5.4 0 0 17
"715" "1/2/2007" "11:54:00" 1.378 0.072 240.71 5.8 0 0 18
"716" "1/2/2007" "11:55:00" 1.39 0.1 241.46 5.6 0 0 18
"717" "1/2/2007" "11:56:00" 1.384 0.098 241.06 5.6 0 0 18
"718" "1/2/2007" "11:57:00" 1.392 0.1 241.62 5.6 0 0 18
"719" "1/2/2007" "11:58:00" 1.386 0.1 241.65 5.6 0 0 18
"720" "1/2/2007" "11:59:00" 1.37 0.094 240.38 5.6 0 0 17
"721" "1/2/2007" "12:00:00" 1.36 0.09 239.57 5.6 0 0 18
"722" "1/2/2007" "12:01:00" 1.36 0.092 239.84 5.6 0 0 18
"723" "1/2/2007" "12:02:00" 1.364 0.094 240.16 5.6 0 0 17
"724" "1/2/2007" "12:03:00" 1.362 0.094 240.03 5.6 0 0 18
"725" "1/2/2007" "12:04:00" 1.37 0.096 240.87 5.6 0 0 18
"726" "1/2/2007" "12:05:00" 1.362 0.06 240.89 5.6 0 0 17
"727" "1/2/2007" "12:06:00" 1.402 0.122 240.03 5.8 0 0 18
"728" "1/2/2007" "12:07:00" 1.406 0.122 239.96 5.8 0 0 18
"729" "1/2/2007" "12:08:00" 1.402 0.122 239.85 5.8 0 0 17
"730" "1/2/2007" "12:09:00" 1.404 0.124 240.33 5.8 0 0 18
"731" "1/2/2007" "12:10:00" 1.398 0.122 240.04 5.8 0 0 18
"732" "1/2/2007" "12:11:00" 1.4 0.126 240.82 5.8 0 0 17
"733" "1/2/2007" "12:12:00" 1.392 0.122 240.14 5.8 0 0 18
"734" "1/2/2007" "12:13:00" 1.384 0.12 239.51 5.8 0 0 18
"735" "1/2/2007" "12:14:00" 1.39 0.122 240.31 5.8 0 0 17
"736" "1/2/2007" "12:15:00" 1.39 0.124 240.32 5.8 0 0 18
"737" "1/2/2007" "12:16:00" 1.386 0.122 239.93 5.8 0 0 18
"738" "1/2/2007" "12:17:00" 1.096 0.128 240.77 5 0 0 13
"739" "1/2/2007" "12:18:00" 0.326 0.136 241.03 1.4 0 0 0
"740" "1/2/2007" "12:19:00" 0.326 0.136 241.12 1.4 0 0 0
"741" "1/2/2007" "12:20:00" 0.326 0.134 240.62 1.4 0 0 0
"742" "1/2/2007" "12:21:00" 0.262 0.046 240.8 1.2 0 0 0
"743" "1/2/2007" "12:22:00" 0.23 0 240.13 1 0 0 0
"744" "1/2/2007" "12:23:00" 0.23 0 240.02 1 0 0 0
"745" "1/2/2007" "12:24:00" 0.23 0 240.29 1 0 0 0
"746" "1/2/2007" "12:25:00" 0.23 0 240.12 1 0 0 0
"747" "1/2/2007" "12:26:00" 0.23 0 240.44 1 0 0 0
"748" "1/2/2007" "12:27:00" 0.232 0 241.37 1 0 0 0
"749" "1/2/2007" "12:28:00" 0.232 0 240.88 1 0 0 0
"750" "1/2/2007" "12:29:00" 0.232 0 240.69 1 0 0 0
"751" "1/2/2007" "12:30:00" 0.23 0 240.53 1 0 0 0
"752" "1/2/2007" "12:31:00" 0.232 0 240.86 1 0 0 0
"753" "1/2/2007" "12:32:00" 0.232 0 241.09 1 0 0 0
"754" "1/2/2007" "12:33:00" 0.232 0 240.89 1 0 0 0
"755" "1/2/2007" "12:34:00" 0.234 0 241.73 1 0 0 0
"756" "1/2/2007" "12:35:00" 0.234 0 241.73 1 0 0 0
"757" "1/2/2007" "12:36:00" 0.232 0 240.81 1 0 0 0
"758" "1/2/2007" "12:37:00" 0.232 0 241.28 1 0 0 0
"759" "1/2/2007" "12:38:00" 0.234 0 241.36 1 0 0 0
"760" "1/2/2007" "12:39:00" 0.232 0 241.29 1 0 0 0
"761" "1/2/2007" "12:40:00" 0.258 0 241.52 1.2 0 0 0
"762" "1/2/2007" "12:41:00" 0.31 0.11 241.68 1.4 0 0 0
"763" "1/2/2007" "12:42:00" 0.31 0.11 241.81 1.4 0 0 0
"764" "1/2/2007" "12:43:00" 0.312 0.114 242.6 1.4 0 0 0
"765" "1/2/2007" "12:44:00" 0.312 0.114 242.79 1.4 0 0 0
"766" "1/2/2007" "12:45:00" 0.31 0.11 241.72 1.4 0 0 0
"767" "1/2/2007" "12:46:00" 0.368 0.168 241.22 1.8 0 0 0
"768" "1/2/2007" "12:47:00" 0.416 0.238 240.73 2 0 0 0
"769" "1/2/2007" "12:48:00" 0.408 0.236 240.18 2 0 0 0
"770" "1/2/2007" "12:49:00" 0.408 0.24 240.85 2 0 0 0
"771" "1/2/2007" "12:50:00" 0.408 0.246 241.96 2 0 0 0
"772" "1/2/2007" "12:51:00" 0.404 0.242 241.97 2 0 0 0
"773" "1/2/2007" "12:52:00" 0.334 0.14 241.7 1.4 0 0 0
"774" "1/2/2007" "12:53:00" 0.334 0.14 241.46 1.4 0 0 0
"775" "1/2/2007" "12:54:00" 0.332 0.14 241.55 1.4 0 0 0
"776" "1/2/2007" "12:55:00" 0.332 0.142 241.69 1.4 0 0 0
"777" "1/2/2007" "12:56:00" 0.33 0.138 241 1.4 0 0 0
"778" "1/2/2007" "12:57:00" 0.33 0.14 241.44 1.4 0 0 0
"779" "1/2/2007" "12:58:00" 0.328 0.14 241.43 1.4 0 0 0
"780" "1/2/2007" "12:59:00" 0.33 0.144 241.87 1.4 0 0 0
"781" "1/2/2007" "13:00:00" 0.328 0.144 241.75 1.4 0 0 0
"782" "1/2/2007" "13:01:00" 0.328 0.142 241.64 1.4 0 0 0
"783" "1/2/2007" "13:02:00" 0.258 0 242.02 1.2 0 0 0
"784" "1/2/2007" "13:03:00" 0.234 0 241.53 1 0 0 0
"785" "1/2/2007" "13:04:00" 0.232 0 241.24 1 0 0 0
"786" "1/2/2007" "13:05:00" 0.234 0 241.48 1 0 0 0
"787" "1/2/2007" "13:06:00" 0.232 0 240.55 1 0 0 0
"788" "1/2/2007" "13:07:00" 0.232 0 240.42 1 0 0 0
"789" "1/2/2007" "13:08:00" 0.23 0 239.88 1 0 0 0
"790" "1/2/2007" "13:09:00" 0.23 0 239.49 1 0 0 0
"791" "1/2/2007" "13:10:00" 0.228 0 238.82 1 0 0 0
"792" "1/2/2007" "13:11:00" 0.228 0 238.19 1 0 0 0
"793" "1/2/2007" "13:12:00" 0.228 0 238.19 1 0 0 0
"794" "1/2/2007" "13:13:00" 0.228 0 238.58 1 0 0 0
"795" "1/2/2007" "13:14:00" 0.228 0 238.71 1 0 0 0
"796" "1/2/2007" "13:15:00" 0.228 0 238.24 1 0 0 0
"797" "1/2/2007" "13:16:00" 0.228 0 238.77 1 0 0 0
"798" "1/2/2007" "13:17:00" 0.23 0 239.4 1 0 0 0
"799" "1/2/2007" "13:18:00" 0.23 0 239.48 1 0 0 0
"800" "1/2/2007" "13:19:00" 0.23 0 239.56 1 0 0 0
"801" "1/2/2007" "13:20:00" 0.23 0 239.85 1 0 0 0
"802" "1/2/2007" "13:21:00" 0.232 0 240.43 1 0 0 0
"803" "1/2/2007" "13:22:00" 0.24 0 240.47 1 0 0 0
"804" "1/2/2007" "13:23:00" 0.238 0 240.47 1 0 0 0
"805" "1/2/2007" "13:24:00" 0.238 0 240.5 1 0 0 0
"806" "1/2/2007" "13:25:00" 0.238 0 240.69 1 0 0 0
"807" "1/2/2007" "13:26:00" 0.238 0 240.74 1 0 0 0
"808" "1/2/2007" "13:27:00" 0.312 0.068 241.95 1.6 0 0 0
"809" "1/2/2007" "13:28:00" 0.422 0.248 242.06 2 0 0 0
"810" "1/2/2007" "13:29:00" 0.418 0.246 241.72 2 0 0 0
"811" "1/2/2007" "13:30:00" 0.416 0.248 241.88 2 0 0 0
"812" "1/2/2007" "13:31:00" 0.416 0.25 242.27 2 0 0 0
"813" "1/2/2007" "13:32:00" 0.412 0.248 241.79 2 0 0 0
"814" "1/2/2007" "13:33:00" 0.408 0.246 241.45 2 0 0 0
"815" "1/2/2007" "13:34:00" 0.404 0.242 240.96 2 0 0 0
"816" "1/2/2007" "13:35:00" 0.402 0.242 240.98 2 0 0 0
"817" "1/2/2007" "13:36:00" 0.4 0.24 240.73 1.8 0 0 0
"818" "1/2/2007" "13:37:00" 0.406 0.238 240.4 2 0 0 0
"819" "1/2/2007" "13:38:00" 0.396 0.228 240.13 1.8 0 0 0
"820" "1/2/2007" "13:39:00" 0.332 0.136 240.3 1.4 0 0 0
"821" "1/2/2007" "13:40:00" 0.33 0.132 239.62 1.4 0 0 0
"822" "1/2/2007" "13:41:00" 0.328 0.13 239.11 1.4 0 0 0
"823" "1/2/2007" "13:42:00" 0.328 0.128 238.64 1.4 0 0 0
"824" "1/2/2007" "13:43:00" 0.248 0 239.75 1 0 0 0
"825" "1/2/2007" "13:44:00" 0.288 0.052 239.77 1.4 0 0 0
"826" "1/2/2007" "13:45:00" 0.316 0.122 239.76 1.4 0 1 0
"827" "1/2/2007" "13:46:00" 0.312 0.12 239.61 1.4 0 1 0
"828" "1/2/2007" "13:47:00" 0.312 0.12 239.58 1.4 0 1 0
"829" "1/2/2007" "13:48:00" 0.312 0.116 238.77 1.4 0 2 0
"830" "1/2/2007" "13:49:00" 0.312 0.116 238.69 1.4 0 1 0
"831" "1/2/2007" "13:50:00" 0.312 0.116 238.73 1.4 0 1 0
"832" "1/2/2007" "13:51:00" 0.314 0.118 239.09 1.4 0 2 0
"833" "1/2/2007" "13:52:00" 0.32 0.12 239.44 1.4 0 1 0
"834" "1/2/2007" "13:53:00" 0.32 0.12 239.72 1.4 0 2 0
"835" "1/2/2007" "13:54:00" 0.32 0.12 239.77 1.4 0 1 0
"836" "1/2/2007" "13:55:00" 0.318 0.12 239.65 1.4 0 1 0
"837" "1/2/2007" "13:56:00" 0.32 0.124 240.6 1.4 0 2 0
"838" "1/2/2007" "13:57:00" 0.318 0.122 240.12 1.4 0 1 0
"839" "1/2/2007" "13:58:00" 0.318 0.122 240.09 1.4 0 1 0
"840" "1/2/2007" "13:59:00" 0.316 0.122 239.83 1.4 0 2 0
"841" "1/2/2007" "14:00:00" 0.314 0.12 239.7 1.4 0 1 0
"842" "1/2/2007" "14:01:00" 0.31 0.124 240.44 1.4 0 1 0
"843" "1/2/2007" "14:02:00" 0.31 0.128 241.63 1.4 0 2 0
"844" "1/2/2007" "14:03:00" 0.31 0.13 242.04 1.4 0 1 0
"845" "1/2/2007" "14:04:00" 0.308 0.128 241.56 1.4 0 1 0
"846" "1/2/2007" "14:05:00" 0.308 0.126 241.14 1.4 0 1 0
"847" "1/2/2007" "14:06:00" 0.308 0.128 241.56 1.4 0 2 0
"848" "1/2/2007" "14:07:00" 0.314 0.13 241.62 1.4 0 1 0
"849" "1/2/2007" "14:08:00" 0.358 0.17 241.94 1.8 0 1 0
"850" "1/2/2007" "14:09:00" 0.424 0.268 242.03 2 0 1 0
"851" "1/2/2007" "14:10:00" 0.42 0.268 242.21 2 0 2 0
"852" "1/2/2007" "14:11:00" 0.416 0.264 241.55 2 0 1 0
"853" "1/2/2007" "14:12:00" 0.412 0.258 240.59 2 0 1 0
"854" "1/2/2007" "14:13:00" 0.39 0.224 240.33 1.8 0 1 0
"855" "1/2/2007" "14:14:00" 0.376 0.164 240 1.8 0 0 0
"856" "1/2/2007" "14:15:00" 0.41 0.236 239.9 2 0 0 0
"857" "1/2/2007" "14:16:00" 0.406 0.236 240.21 2 0 0 0
"858" "1/2/2007" "14:17:00" 0.404 0.238 240.61 2 0 0 0
"859" "1/2/2007" "14:18:00" 0.402 0.238 240.42 2 0 0 0
"860" "1/2/2007" "14:19:00" 0.402 0.238 240.41 1.8 0 0 0
"861" "1/2/2007" "14:20:00" 0.4 0.24 240.5 1.8 0 0 0
"862" "1/2/2007" "14:21:00" 0.4 0.242 240.66 1.8 0 0 0
"863" "1/2/2007" "14:22:00" 0.404 0.24 240.52 2 0 0 0
"864" "1/2/2007" "14:23:00" 0.402 0.242 240.75 2 0 0 0
"865" "1/2/2007" "14:24:00" 0.328 0.136 240.43 1.4 0 0 0
"866" "1/2/2007" "14:25:00" 0.308 0.108 240.81 1.4 0 0 0
"867" "1/2/2007" "14:26:00" 0.25 0 241.45 1 0 0 0
"868" "1/2/2007" "14:27:00" 0.24 0 242.08 1 0 0 0
"869" "1/2/2007" "14:28:00" 0.236 0 241.76 1 0 0 0
"870" "1/2/2007" "14:29:00" 0.232 0 241.41 1 0 0 0
"871" "1/2/2007" "14:30:00" 0.232 0 241.65 1 0 0 0
"872" "1/2/2007" "14:31:00" 0.232 0 241.29 1 0 0 0
"873" "1/2/2007" "14:32:00" 0.232 0 241.03 1 0 0 0
"874" "1/2/2007" "14:33:00" 0.232 0 241.45 1 0 0 0
"875" "1/2/2007" "14:34:00" 0.232 0 241.72 1 0 0 0
"876" "1/2/2007" "14:35:00" 0.232 0 241.55 1 0 0 0
"877" "1/2/2007" "14:36:00" 0.232 0 240.8 1 0 0 0
"878" "1/2/2007" "14:37:00" 0.24 0 241.58 1 0 0 0
"879" "1/2/2007" "14:38:00" 0.24 0 241.97 1 0 0 0
"880" "1/2/2007" "14:39:00" 0.24 0 242.58 1 0 0 0
"881" "1/2/2007" "14:40:00" 0.236 0 243.06 1 0 0 0
"882" "1/2/2007" "14:41:00" 0.236 0 243 1 0 0 0
"883" "1/2/2007" "14:42:00" 0.232 0 241.55 1 0 0 0
"884" "1/2/2007" "14:43:00" 0.234 0 241.81 1 0 0 0
"885" "1/2/2007" "14:44:00" 0.232 0 241.32 1 0 0 0
"886" "1/2/2007" "14:45:00" 0.232 0 241.17 1 0 0 0
"887" "1/2/2007" "14:46:00" 0.232 0 240.75 1 0 0 0
"888" "1/2/2007" "14:47:00" 0.232 0 240.67 1 0 0 0
"889" "1/2/2007" "14:48:00" 0.23 0 240.65 1 0 0 0
"890" "1/2/2007" "14:49:00" 0.276 0 240.59 1.2 0 0 0
"891" "1/2/2007" "14:50:00" 0.344 0.138 241.1 1.6 0 0 0
"892" "1/2/2007" "14:51:00" 0.342 0.14 241.75 1.6 0 0 0
"893" "1/2/2007" "14:52:00" 0.342 0.148 242.98 1.6 0 0 0
"894" "1/2/2007" "14:53:00" 0.34 0.146 242.85 1.6 0 0 0
"895" "1/2/2007" "14:54:00" 0.34 0.148 243.24 1.6 0 0 0
"896" "1/2/2007" "14:55:00" 0.336 0.146 242.64 1.4 0 0 0
"897" "1/2/2007" "14:56:00" 0.336 0.146 242.56 1.4 0 0 0
"898" "1/2/2007" "14:57:00" 0.334 0.144 242.32 1.4 0 0 0
"899" "1/2/2007" "14:58:00" 0.332 0.144 242.27 1.4 0 0 0
"900" "1/2/2007" "14:59:00" 0.33 0.14 241.43 1.4 0 0 0
"901" "1/2/2007" "15:00:00" 0.328 0.14 241.24 1.4 0 0 0
"902" "1/2/2007" "15:01:00" 0.33 0.144 241.91 1.4 0 0 0
"903" "1/2/2007" "15:02:00" 0.374 0.182 241.82 1.8 0 0 0
"904" "1/2/2007" "15:03:00" 0.406 0.248 241.68 2 0 0 0
"905" "1/2/2007" "15:04:00" 0.406 0.248 241.83 2 0 0 0
"906" "1/2/2007" "15:05:00" 0.352 0.172 242.02 1.6 0 0 0
"907" "1/2/2007" "15:06:00" 0.31 0.112 241.64 1.4 0 0 0
"908" "1/2/2007" "15:07:00" 0.308 0.106 240.53 1.4 0 0 0
"909" "1/2/2007" "15:08:00" 0.308 0.11 241.43 1.4 0 0 0
"910" "1/2/2007" "15:09:00" 0.306 0.11 241.67 1.4 0 0 0
"911" "1/2/2007" "15:10:00" 0.304 0.11 241.46 1.4 0 0 0
"912" "1/2/2007" "15:11:00" 0.304 0.11 241.27 1.4 0 0 0
"913" "1/2/2007" "15:12:00" 0.3 0.104 240.05 1.4 0 0 0
"914" "1/2/2007" "15:13:00" 0.302 0.106 240.67 1.4 0 0 0
"915" "1/2/2007" "15:14:00" 0.234 0 241.06 1 0 0 0
"916" "1/2/2007" "15:15:00" 0.234 0 241.62 1 0 0 0
"917" "1/2/2007" "15:16:00" 0.232 0 241.04 1 0 0 0
"918" "1/2/2007" "15:17:00" 0.232 0 241.14 1 0 0 0
"919" "1/2/2007" "15:18:00" 0.234 0 241.81 1 0 0 0
"920" "1/2/2007" "15:19:00" 0.238 0 243.34 1 0 0 0
"921" "1/2/2007" "15:20:00" 0.236 0 242.95 1 0 0 0
"922" "1/2/2007" "15:21:00" 0.234 0 241.7 1 0 0 0
"923" "1/2/2007" "15:22:00" 0.236 0 242.81 1 0 0 0
"924" "1/2/2007" "15:23:00" 0.236 0 243.16 1 0 0 0
"925" "1/2/2007" "15:24:00" 0.236 0 242.72 1 0 0 0
"926" "1/2/2007" "15:25:00" 0.236 0 242.86 1 0 0 0
"927" "1/2/2007" "15:26:00" 0.236 0 242.46 1 0 0 0
"928" "1/2/2007" "15:27:00" 0.238 0 243.24 1 0 0 0
"929" "1/2/2007" "15:28:00" 0.234 0 242.18 1 0 0 0
"930" "1/2/2007" "15:29:00" 0.238 0 243.81 1 0 0 0
"931" "1/2/2007" "15:30:00" 0.318 0.1 244.39 1.4 0 0 0
"932" "1/2/2007" "15:31:00" 0.35 0.154 244.16 1.6 0 0 0
"933" "1/2/2007" "15:32:00" 0.346 0.154 244.18 1.6 0 0 0
"934" "1/2/2007" "15:33:00" 0.344 0.15 243.48 1.6 0 0 0
"935" "1/2/2007" "15:34:00" 0.344 0.154 244.09 1.6 0 0 0
"936" "1/2/2007" "15:35:00" 0.34 0.152 243.74 1.6 0 0 0
"937" "1/2/2007" "15:36:00" 0.34 0.154 244.19 1.6 0 0 0
"938" "1/2/2007" "15:37:00" 0.34 0.158 244.62 1.6 0 0 0
"939" "1/2/2007" "15:38:00" 0.338 0.158 244.63 1.6 0 0 0
"940" "1/2/2007" "15:39:00" 0.336 0.152 243.58 1.4 0 0 0
"941" "1/2/2007" "15:40:00" 0.334 0.148 243.04 1.4 0 0 0
"942" "1/2/2007" "15:41:00" 0.332 0.146 242.68 1.4 0 0 0
"943" "1/2/2007" "15:42:00" 0.334 0.152 243.85 1.4 0 0 0
"944" "1/2/2007" "15:43:00" 0.332 0.148 243.13 1.4 0 0 0
"945" "1/2/2007" "15:44:00" 0.334 0.152 243.93 1.4 0 0 0
"946" "1/2/2007" "15:45:00" 0.326 0.142 243.96 1.4 0 0 0
"947" "1/2/2007" "15:46:00" 0.238 0 243.39 1 0 0 0
"948" "1/2/2007" "15:47:00" 0.238 0 243.46 1 0 0 0
"949" "1/2/2007" "15:48:00" 0.24 0 244.4 1 0 0 0
"950" "1/2/2007" "15:49:00" 0.242 0 244.28 1 0 0 0
"951" "1/2/2007" "15:50:00" 0.324 0.1 244.15 1.6 0 0 0
"952" "1/2/2007" "15:51:00" 0.322 0.118 243.18 1.4 0 0 0
"953" "1/2/2007" "15:52:00" 0.318 0.118 243.24 1.4 0 0 0
"954" "1/2/2007" "15:53:00" 0.312 0.114 242.64 1.4 0 0 0
"955" "1/2/2007" "15:54:00" 0.312 0.116 242.92 1.4 0 0 0
"956" "1/2/2007" "15:55:00" 0.31 0.112 242.15 1.4 0 0 0
"957" "1/2/2007" "15:56:00" 0.31 0.116 242.9 1.4 0 0 0
"958" "1/2/2007" "15:57:00" 0.308 0.116 243 1.4 0 0 0
"959" "1/2/2007" "15:58:00" 0.308 0.116 243.1 1.4 0 0 0
"960" "1/2/2007" "15:59:00" 0.308 0.116 243.1 1.4 0 0 0
"961" "1/2/2007" "16:00:00" 0.308 0.12 243.7 1.4 0 0 0
"962" "1/2/2007" "16:01:00" 0.24 0 243.11 1 0 0 0
"963" "1/2/2007" "16:02:00" 0.236 0 243.15 1 0 0 0
"964" "1/2/2007" "16:03:00" 0.236 0 242.95 1 0 0 0
"965" "1/2/2007" "16:04:00" 0.24 0 243.32 1 0 0 0
"966" "1/2/2007" "16:05:00" 0.244 0 243.14 1 0 0 0
"967" "1/2/2007" "16:06:00" 0.244 0 242.88 1 0 0 0
"968" "1/2/2007" "16:07:00" 0.244 0 243.07 1 0 0 0
"969" "1/2/2007" "16:08:00" 0.244 0 243.03 1 0 0 0
"970" "1/2/2007" "16:09:00" 0.24 0 241.34 1 0 0 0
"971" "1/2/2007" "16:10:00" 0.24 0 241.09 1 0 0 0
"972" "1/2/2007" "16:11:00" 0.3 0.066 242.09 1.4 0 0 0
"973" "1/2/2007" "16:12:00" 0.346 0.142 242.06 1.6 0 0 0
"974" "1/2/2007" "16:13:00" 0.38 0.176 241.97 1.8 0 0 0
"975" "1/2/2007" "16:14:00" 0.422 0.268 242.18 2 0 0 0
"976" "1/2/2007" "16:15:00" 0.424 0.272 242.91 2 0 2 0
"977" "1/2/2007" "16:16:00" 0.422 0.276 243.2 2 0 1 0
"978" "1/2/2007" "16:17:00" 0.42 0.274 242.82 2 0 2 0
"979" "1/2/2007" "16:18:00" 0.42 0.274 242.9 2 0 1 0
"980" "1/2/2007" "16:19:00" 0.42 0.268 242.05 2 0 1 0
"981" "1/2/2007" "16:20:00" 0.424 0.27 242.35 2 0 2 0
"982" "1/2/2007" "16:21:00" 0.422 0.27 242.25 2 0 1 0
"983" "1/2/2007" "16:22:00" 0.422 0.272 242.55 2 0 2 0
"984" "1/2/2007" "16:23:00" 0.424 0.278 243.49 2 0 1 0
"985" "1/2/2007" "16:24:00" 0.422 0.276 243.35 2 0 1 0
"986" "1/2/2007" "16:25:00" 0.42 0.274 243.12 2 0 2 0
"987" "1/2/2007" "16:26:00" 0.42 0.276 243.23 2 0 1 0
"988" "1/2/2007" "16:27:00" 0.338 0.158 243.29 1.6 0 2 0
"989" "1/2/2007" "16:28:00" 0.32 0.134 242.61 1.4 0 1 0
"990" "1/2/2007" "16:29:00" 0.314 0.132 242.32 1.4 0 1 0
"991" "1/2/2007" "16:30:00" 0.312 0.132 242.26 1.4 0 1 0
"992" "1/2/2007" "16:31:00" 0.31 0.128 241.74 1.4 0 2 0
"993" "1/2/2007" "16:32:00" 0.308 0.124 240.83 1.4 0 1 0
"994" "1/2/2007" "16:33:00" 0.308 0.126 241.05 1.4 0 1 0
"995" "1/2/2007" "16:34:00" 0.312 0.13 241.86 1.4 0 2 0
"996" "1/2/2007" "16:35:00" 0.316 0.132 242.36 1.4 0 1 0
"997" "1/2/2007" "16:36:00" 0.314 0.13 242.03 1.4 0 1 0
"998" "1/2/2007" "16:37:00" 0.39 0.212 242.04 2 0 1 0
"999" "1/2/2007" "16:38:00" 0.39 0.238 242.28 1.8 0 1 0
"1000" "1/2/2007" "16:39:00" 0.392 0.24 242.75 1.8 0 2 0
"1001" "1/2/2007" "16:40:00" 0.39 0.24 242.6 1.8 0 1 0
"1002" "1/2/2007" "16:41:00" 0.39 0.244 243.26 1.8 0 1 0
"1003" "1/2/2007" "16:42:00" 0.39 0.242 243.15 1.8 0 1 0
"1004" "1/2/2007" "16:43:00" 0.324 0.138 243.08 1.4 0 1 0
"1005" "1/2/2007" "16:44:00" 0.308 0.118 243.12 1.4 0 0 0
"1006" "1/2/2007" "16:45:00" 0.308 0.12 243.52 1.4 0 0 0
"1007" "1/2/2007" "16:46:00" 0.306 0.118 243.1 1.4 0 0 0
"1008" "1/2/2007" "16:47:00" 0.306 0.12 243.47 1.4 0 0 0
"1009" "1/2/2007" "16:48:00" 0.248 0 243.8 1 0 0 0
"1010" "1/2/2007" "16:49:00" 0.24 0 243.44 1 0 0 0
"1011" "1/2/2007" "16:50:00" 0.244 0 243.54 1 0 0 0
"1012" "1/2/2007" "16:51:00" 0.244 0 243.91 1 0 0 0
"1013" "1/2/2007" "16:52:00" 0.276 0 244.05 1.2 0 0 0
"1014" "1/2/2007" "16:53:00" 0.356 0.152 243.7 1.6 0 0 0
"1015" "1/2/2007" "16:54:00" 0.352 0.148 243.21 1.6 0 0 0
"1016" "1/2/2007" "16:55:00" 0.35 0.15 243.36 1.6 0 0 0
"1017" "1/2/2007" "16:56:00" 0.348 0.152 243.94 1.6 0 0 0
"1018" "1/2/2007" "16:57:00" 0.342 0.158 244.89 1.6 0 0 0
"1019" "1/2/2007" "16:58:00" 0.342 0.16 245.3 1.6 0 0 0
"1020" "1/2/2007" "16:59:00" 0.342 0.16 245.34 1.6 0 0 0
"1021" "1/2/2007" "17:00:00" 0.34 0.16 245.32 1.6 0 0 0
"1022" "1/2/2007" "17:01:00" 0.336 0.152 243.87 1.4 0 0 0
"1023" "1/2/2007" "17:02:00" 0.334 0.152 243.91 1.4 0 0 0
"1024" "1/2/2007" "17:03:00" 0.332 0.148 243.31 1.4 0 0 0
"1025" "1/2/2007" "17:04:00" 0.334 0.15 243.31 1.4 0 0 0
"1026" "1/2/2007" "17:05:00" 0.336 0.146 242.63 1.4 0 0 0
"1027" "1/2/2007" "17:06:00" 0.334 0.144 241.89 1.4 0 0 0
"1028" "1/2/2007" "17:07:00" 0.332 0.138 240.91 1.4 0 0 0
"1029" "1/2/2007" "17:08:00" 0.282 0.07 240.77 1.2 0 0 0
"1030" "1/2/2007" "17:09:00" 0.232 0 240.83 1 0 0 0
"1031" "1/2/2007" "17:10:00" 0.232 0 240.9 1 0 0 0
"1032" "1/2/2007" "17:11:00" 0.234 0 242.09 1 0 0 0
"1033" "1/2/2007" "17:12:00" 0.234 0 242.6 1 0 0 0
"1034" "1/2/2007" "17:13:00" 0.234 0 242.07 1 0 0 0
"1035" "1/2/2007" "17:14:00" 0.232 0 241.63 1 0 0 0
"1036" "1/2/2007" "17:15:00" 0.234 0 241.96 1 0 0 0
"1037" "1/2/2007" "17:16:00" 0.232 0 241.57 1 0 0 0
"1038" "1/2/2007" "17:17:00" 0.232 0 241.39 1 0 0 0
"1039" "1/2/2007" "17:18:00" 0.47 0 241.11 2 0 0 0
"1040" "1/2/2007" "17:19:00" 0.53 0 241.57 2.2 0 0 0
"1041" "1/2/2007" "17:20:00" 0.528 0 241.21 2.2 0 0 0
"1042" "1/2/2007" "17:21:00" 0.528 0 241.18 2.2 0 0 0
"1043" "1/2/2007" "17:22:00" 0.53 0 241.79 2.2 0 0 0
"1044" "1/2/2007" "17:23:00" 0.53 0 241.72 2.2 0 0 0
"1045" "1/2/2007" "17:24:00" 0.606 0.086 240.62 2.6 0 0 0
"1046" "1/2/2007" "17:25:00" 0.604 0.106 241.51 2.4 0 0 0
"1047" "1/2/2007" "17:26:00" 0.872 0.096 240.67 3.6 0 0 0
"1048" "1/2/2007" "17:27:00" 0.924 0.094 240.17 3.8 0 0 0
"1049" "1/2/2007" "17:28:00" 0.922 0.092 239.79 3.8 0 0 0
"1050" "1/2/2007" "17:29:00" 0.922 0.094 240.14 3.8 0 0 0
"1051" "1/2/2007" "17:30:00" 0.924 0.096 240.39 3.8 0 0 0
"1052" "1/2/2007" "17:31:00" 0.934 0.098 240.95 3.8 0 0 0
